option_id,question_id,option_text,target_sense_id,is_correct,sort_order,human_review
opt_q_2_appearance_n_1_context_5206a55b01b9_3,q_2_appearance_n_1_context_5206a55b01b9,童年,childhood_n_1,F,3,F
opt_q_2_appearance_n_1_context_5206a55b01b9_4,q_2_appearance_n_1_context_5206a55b01b9,嗓音；声音,voice_n_1,F,4,F
opt_q_2_dead_adj_1_meaning_538990c82c58_1,q_2_dead_adj_1_meaning_538990c82c58,dead,dead_adj_1,T,1,F
opt_q_2_dead_adj_1_meaning_538990c82c58_2,q_2_dead_adj_1_meaning_538990c82c58,strong,strong_adj_1,F,2,F
opt_q_2_dead_adj_1_meaning_538990c82c58_3,q_2_dead_adj_1_meaning_538990c82c58,alive,alive_adj_1,F,3,F
opt_q_2_dead_adj_1_meaning_538990c82c58_4,q_2_dead_adj_1_meaning_538990c82c58,handsome,handsome_adj_1,F,4,F
opt_q_2_dead_adj_1_context_dccf17969c41_1,q_2_dead_adj_1_context_dccf17969c41,强壮的,strong_adj_1,F,1,F
opt_q_2_dead_adj_1_context_dccf17969c41_2,q_2_dead_adj_1_context_dccf17969c41,英俊的,handsome_adj_1,F,2,F
opt_q_2_dead_adj_1_context_dccf17969c41_3,q_2_dead_adj_1_context_dccf17969c41,死的；失去生命的,dead_adj_1,T,3,F
opt_q_2_dead_adj_1_context_dccf17969c41_4,q_2_dead_adj_1_context_dccf17969c41,活着的,alive_adj_1,F,4,F
opt_q_2_male_adj_1_meaning_211ef5567fb8_1,q_2_male_adj_1_meaning_211ef5567fb8,healthy,healthy_adj_1,F,1,F
opt_q_2_male_adj_1_meaning_211ef5567fb8_2,q_2_male_adj_1_meaning_211ef5567fb8,male,male_adj_1,T,2,F
opt_q_2_male_adj_1_meaning_211ef5567fb8_3,q_2_male_adj_1_meaning_211ef5567fb8,dead,dead_adj_1,F,3,F
opt_q_2_male_adj_1_meaning_211ef5567fb8_4,q_2_male_adj_1_meaning_211ef5567fb8,short,short_adj_1,F,4,F
opt_q_2_male_adj_1_context_83079596342f_1,q_2_male_adj_1_context_83079596342f,健康的,healthy_adj_1,F,1,F
opt_q_2_male_adj_1_context_83079596342f_2,q_2_male_adj_1_context_83079596342f,矮的；短的,short_adj_1,F,2,F
opt_q_2_male_adj_1_context_83079596342f_3,q_2_male_adj_1_context_83079596342f,死的；失去生命的,dead_adj_1,F,3,F
opt_q_2_male_adj_1_context_83079596342f_4,q_2_male_adj_1_context_83079596342f,男性的；雄性的,male_adj_1,T,4,F
opt_q_2_female_adj_1_meaning_b20e8b6474a2_1,q_2_female_adj_1_meaning_b20e8b6474a2,dead,dead_adj_1,F,1,F
opt_q_2_female_adj_1_meaning_b20e8b6474a2_2,q_2_female_adj_1_meaning_b20e8b6474a2,female,female_adj_1,T,2,F
opt_q_2_female_adj_1_meaning_b20e8b6474a2_3,q_2_female_adj_1_meaning_b20e8b6474a2,healthy,healthy_adj_1,F,3,F
opt_q_2_female_adj_1_meaning_b20e8b6474a2_4,q_2_female_adj_1_meaning_b20e8b6474a2,elderly,elderly_adj_1,F,4,F
opt_q_2_female_adj_1_context_6d65ceb82234_1,q_2_female_adj_1_context_6d65ceb82234,健康的,healthy_adj_1,F,1,F
opt_q_2_female_adj_1_context_6d65ceb82234_2,q_2_female_adj_1_context_6d65ceb82234,年长的；上了年纪的,elderly_adj_1,F,2,F
opt_q_2_female_adj_1_context_6d65ceb82234_3,q_2_female_adj_1_context_6d65ceb82234,死的；失去生命的,dead_adj_1,F,3,F
opt_q_2_female_adj_1_context_6d65ceb82234_4,q_2_female_adj_1_context_6d65ceb82234,女性的；雌性的,female_adj_1,T,4,F
opt_q_2_cute_adj_1_meaning_f09eebf7ae88_1,q_2_cute_adj_1_meaning_f09eebf7ae88,heavy,heavy_adj_1,F,1,F
opt_q_2_cute_adj_1_meaning_f09eebf7ae88_2,q_2_cute_adj_1_meaning_f09eebf7ae88,healthy,healthy_adj_1,F,2,F
opt_q_2_cute_adj_1_meaning_f09eebf7ae88_3,q_2_cute_adj_1_meaning_f09eebf7ae88,tall,tall_adj_1,F,3,F
opt_q_2_cute_adj_1_meaning_f09eebf7ae88_4,q_2_cute_adj_1_meaning_f09eebf7ae88,cute,cute_adj_1,T,4,F
opt_q_2_cute_adj_1_context_7e7be4e1c343_1,q_2_cute_adj_1_context_7e7be4e1c343,可爱的,cute_adj_1,T,1,F
opt_q_2_cute_adj_1_context_7e7be4e1c343_2,q_2_cute_adj_1_context_7e7be4e1c343,重的,heavy_adj_1,F,2,F
opt_q_2_cute_adj_1_context_7e7be4e1c343_3,q_2_cute_adj_1_context_7e7be4e1c343,高的,tall_adj_1,F,3,F
opt_q_2_cute_adj_1_context_7e7be4e1c343_4,q_2_cute_adj_1_context_7e7be4e1c343,健康的,healthy_adj_1,F,4,F
opt_q_2_alive_adj_1_meaning_022052eb4a8d_1,q_2_alive_adj_1_meaning_022052eb4a8d,male,male_adj_1,F,1,F
opt_q_2_alive_adj_1_meaning_022052eb4a8d_2,q_2_alive_adj_1_meaning_022052eb4a8d,elderly,elderly_adj_1,F,2,F
opt_q_2_alive_adj_1_meaning_022052eb4a8d_3,q_2_alive_adj_1_meaning_022052eb4a8d,alive,alive_adj_1,T,3,F
opt_q_2_alive_adj_1_meaning_022052eb4a8d_4,q_2_alive_adj_1_meaning_022052eb4a8d,short,short_adj_1,F,4,F
opt_q_2_alive_adj_1_context_92a0330de8c0_1,q_2_alive_adj_1_context_92a0330de8c0,男性的；雄性的,male_adj_1,F,1,F
opt_q_2_alive_adj_1_context_92a0330de8c0_2,q_2_alive_adj_1_context_92a0330de8c0,年长的；上了年纪的,elderly_adj_1,F,2,F
opt_q_2_alive_adj_1_context_92a0330de8c0_3,q_2_alive_adj_1_context_92a0330de8c0,活着的,alive_adj_1,T,3,F
opt_q_2_alive_adj_1_context_92a0330de8c0_4,q_2_alive_adj_1_context_92a0330de8c0,矮的；短的,short_adj_1,F,4,F
opt_q_2_handsome_adj_1_meaning_e338ede55fbf_1,q_2_handsome_adj_1_meaning_e338ede55fbf,female,female_adj_1,F,1,F
opt_q_2_handsome_adj_1_meaning_e338ede55fbf_2,q_2_handsome_adj_1_meaning_e338ede55fbf,cute,cute_adj_1,F,2,F
opt_q_2_handsome_adj_1_meaning_e338ede55fbf_3,q_2_handsome_adj_1_meaning_e338ede55fbf,single,single_adj_1,F,3,F
opt_q_2_handsome_adj_1_meaning_e338ede55fbf_4,q_2_handsome_adj_1_meaning_e338ede55fbf,handsome,handsome_adj_1,T,4,F
opt_q_2_handsome_adj_1_context_f90780ca9f6d_1,q_2_handsome_adj_1_context_f90780ca9f6d,可爱的,cute_adj_1,F,1,F
opt_q_2_handsome_adj_1_context_f90780ca9f6d_2,q_2_handsome_adj_1_context_f90780ca9f6d,女性的；雌性的,female_adj_1,F,2,F
opt_q_2_handsome_adj_1_context_f90780ca9f6d_3,q_2_handsome_adj_1_context_f90780ca9f6d,英俊的,handsome_adj_1,T,3,F
opt_q_2_handsome_adj_1_context_f90780ca9f6d_4,q_2_handsome_adj_1_context_f90780ca9f6d,单身的,single_adj_1,F,4,F
opt_q_2_elderly_adj_1_meaning_1dc5250a2b02_1,q_2_elderly_adj_1_meaning_1dc5250a2b02,dead,dead_adj_1,F,1,F
opt_q_2_elderly_adj_1_meaning_1dc5250a2b02_2,q_2_elderly_adj_1_meaning_1dc5250a2b02,elderly,elderly_adj_1,T,2,F
opt_q_2_elderly_adj_1_meaning_1dc5250a2b02_3,q_2_elderly_adj_1_meaning_1dc5250a2b02,cute,cute_adj_1,F,3,F
opt_q_2_elderly_adj_1_meaning_1dc5250a2b02_4,q_2_elderly_adj_1_meaning_1dc5250a2b02,short,short_adj_1,F,4,F
opt_q_2_elderly_adj_1_context_144d3c93908d_1,q_2_elderly_adj_1_context_144d3c93908d,可爱的,cute_adj_1,F,1,F
opt_q_2_elderly_adj_1_context_144d3c93908d_2,q_2_elderly_adj_1_context_144d3c93908d,年长的；上了年纪的,elderly_adj_1,T,2,F
opt_q_2_elderly_adj_1_context_144d3c93908d_3,q_2_elderly_adj_1_context_144d3c93908d,矮的；短的,short_adj_1,F,3,F
opt_q_2_elderly_adj_1_context_144d3c93908d_4,q_2_elderly_adj_1_context_144d3c93908d,死的；失去生命的,dead_adj_1,F,4,F
opt_q_2_pregnant_adj_1_meaning_0350c8e85e95_1,q_2_pregnant_adj_1_meaning_0350c8e85e95,male,male_adj_1,F,1,F
opt_q_2_pregnant_adj_1_meaning_0350c8e85e95_2,q_2_pregnant_adj_1_meaning_0350c8e85e95,slim,slim_adj_1,F,2,F
opt_q_2_pregnant_adj_1_meaning_0350c8e85e95_3,q_2_pregnant_adj_1_meaning_0350c8e85e95,strong,strong_adj_1,F,3,F
opt_q_2_pregnant_adj_1_meaning_0350c8e85e95_4,q_2_pregnant_adj_1_meaning_0350c8e85e95,pregnant,pregnant_adj_1,T,4,F
opt_q_2_pregnant_adj_1_context_704198a267b9_1,q_2_pregnant_adj_1_context_704198a267b9,苗条的,slim_adj_1,F,1,F
opt_q_2_pregnant_adj_1_context_704198a267b9_2,q_2_pregnant_adj_1_context_704198a267b9,强壮的,strong_adj_1,F,2,F
opt_q_2_pregnant_adj_1_context_704198a267b9_3,q_2_pregnant_adj_1_context_704198a267b9,男性的；雄性的,male_adj_1,F,3,F
opt_q_2_pregnant_adj_1_context_704198a267b9_4,q_2_pregnant_adj_1_context_704198a267b9,怀孕的,pregnant_adj_1,T,4,F
opt_q_2_beard_n_1_meaning_633a0e713fbf_1,q_2_beard_n_1_meaning_633a0e713fbf,tooth,tooth_n_1,F,1,F
opt_q_2_beard_n_1_meaning_633a0e713fbf_2,q_2_beard_n_1_meaning_633a0e713fbf,hair,hair_n_1,F,2,F
opt_q_2_beard_n_1_meaning_633a0e713fbf_3,q_2_beard_n_1_meaning_633a0e713fbf,leg,leg_n_1,F,3,F
opt_q_2_beard_n_1_meaning_633a0e713fbf_4,q_2_beard_n_1_meaning_633a0e713fbf,beard,beard_n_1,T,4,F
opt_q_2_beard_n_1_context_6b5a1456249b_1,q_2_beard_n_1_context_6b5a1456249b,头发,hair_n_1,F,1,F
opt_q_2_beard_n_1_context_6b5a1456249b_2,q_2_beard_n_1_context_6b5a1456249b,胡须；胡子,beard_n_1,T,2,F
opt_q_2_beard_n_1_context_6b5a1456249b_3,q_2_beard_n_1_context_6b5a1456249b,牙齿,tooth_n_1,F,3,F
opt_q_2_beard_n_1_context_6b5a1456249b_4,q_2_beard_n_1_context_6b5a1456249b,腿,leg_n_1,F,4,F
opt_q_2_slim_adj_1_meaning_cd9373ab2a97_1,q_2_slim_adj_1_meaning_cd9373ab2a97,slim,slim_adj_1,T,1,F
opt_q_2_slim_adj_1_meaning_cd9373ab2a97_2,q_2_slim_adj_1_meaning_cd9373ab2a97,weak,weak_adj_1,F,2,F
opt_q_2_slim_adj_1_meaning_cd9373ab2a97_3,q_2_slim_adj_1_meaning_cd9373ab2a97,born,born_v_1,F,3,F
opt_q_2_slim_adj_1_meaning_cd9373ab2a97_4,q_2_slim_adj_1_meaning_cd9373ab2a97,tall,tall_adj_1,F,4,F
opt_q_2_slim_adj_1_context_c7abe131805e_1,q_2_slim_adj_1_context_c7abe131805e,苗条的,slim_adj_1,T,1,F
opt_q_2_slim_adj_1_context_c7abe131805e_2,q_2_slim_adj_1_context_c7abe131805e,高的,tall_adj_1,F,2,F
opt_q_2_slim_adj_1_context_c7abe131805e_3,q_2_slim_adj_1_context_c7abe131805e,虚弱的,weak_adj_1,F,3,F
opt_q_2_slim_adj_1_context_c7abe131805e_4,q_2_slim_adj_1_context_c7abe131805e,出生的；天生的,born_v_1,F,4,F
opt_q_3_care_v_1_meaning_fe0e6599d8c2_1,q_3_care_v_1_meaning_fe0e6599d8c2,remember,remember_v_1,F,1,F
opt_q_3_care_v_1_meaning_fe0e6599d8c2_2,q_3_care_v_1_meaning_fe0e6599d8c2,care,care_v_1,T,2,F
opt_q_3_care_v_1_meaning_fe0e6599d8c2_3,q_3_care_v_1_meaning_fe0e6599d8c2,disagree,disagree_v_1,F,3,F
opt_q_3_care_v_1_meaning_fe0e6599d8c2_4,q_3_care_v_1_meaning_fe0e6599d8c2,visit,visit_v_1,F,4,F
opt_q_3_care_v_1_context_4a89aa49dc85_1,q_3_care_v_1_context_4a89aa49dc85,记得；记住,remember_v_1,F,1,F
opt_q_3_care_v_1_context_4a89aa49dc85_2,q_3_care_v_1_context_4a89aa49dc85,不同意；有分歧,disagree_v_1,F,2,F
opt_q_3_care_v_1_context_4a89aa49dc85_3,q_3_care_v_1_context_4a89aa49dc85,关心；在意,care_v_1,T,3,F
opt_q_3_care_v_1_context_4a89aa49dc85_4,q_3_care_v_1_context_4a89aa49dc85,拜访；看望,visit_v_1,F,4,F
opt_q_3_support_v_1_meaning_13a40af53c0c_1,q_3_support_v_1_meaning_13a40af53c0c,disagree,disagree_v_1,F,1,F
opt_q_3_support_v_1_meaning_13a40af53c0c_2,q_3_support_v_1_meaning_13a40af53c0c,remember,remember_v_1,F,2,F
opt_q_3_support_v_1_meaning_13a40af53c0c_3,q_3_support_v_1_meaning_13a40af53c0c,live,live_v_1,F,3,F
opt_q_3_support_v_1_meaning_13a40af53c0c_4,q_3_support_v_1_meaning_13a40af53c0c,support,support_v_1,T,4,F
opt_q_3_support_v_1_context_92a4f46e198e_1,q_3_support_v_1_context_92a4f46e198e,不同意；有分歧,disagree_v_1,F,1,F
opt_q_3_support_v_1_context_92a4f46e198e_2,q_3_support_v_1_context_92a4f46e198e,居住,live_v_1,F,2,F
opt_q_3_support_v_1_context_92a4f46e198e_3,q_3_support_v_1_context_92a4f46e198e,支持；帮助,support_v_1,T,3,F
opt_q_3_support_v_1_context_92a4f46e198e_4,q_3_support_v_1_context_92a4f46e198e,记得；记住,remember_v_1,F,4,F
opt_q_3_love_v_1_meaning_7f7a3b3721ae_1,q_3_love_v_1_meaning_7f7a3b3721ae,live,live_v_1,F,1,F
opt_q_3_love_v_1_meaning_7f7a3b3721ae_2,q_3_love_v_1_meaning_7f7a3b3721ae,meet,meet_v_1,F,2,F
opt_q_3_love_v_1_meaning_7f7a3b3721ae_3,q_3_love_v_1_meaning_7f7a3b3721ae,love,love_v_1,T,3,F
opt_q_3_love_v_1_meaning_7f7a3b3721ae_4,q_3_love_v_1_meaning_7f7a3b3721ae,visit,visit_v_1,F,4,F
opt_q_3_love_v_1_context_d4b3b001b7ee_1,q_3_love_v_1_context_d4b3b001b7ee,居住,live_v_1,F,1,F
opt_q_3_love_v_1_context_d4b3b001b7ee_2,q_3_love_v_1_context_d4b3b001b7ee,爱；喜爱,love_v_1,T,2,F
opt_q_3_love_v_1_context_d4b3b001b7ee_3,q_3_love_v_1_context_d4b3b001b7ee,见面；遇见,meet_v_1,F,3,F
opt_q_3_love_v_1_context_d4b3b001b7ee_4,q_3_love_v_1_context_d4b3b001b7ee,拜访；看望,visit_v_1,F,4,F
opt_q_3_help_v_1_meaning_2452866dc85c_1,q_3_help_v_1_meaning_2452866dc85c,know,know_v_1,F,1,F
opt_q_3_help_v_1_meaning_2452866dc85c_2,q_3_help_v_1_meaning_2452866dc85c,help,help_v_1,T,2,F
opt_q_3_help_v_1_meaning_2452866dc85c_3,q_3_help_v_1_meaning_2452866dc85c,encourage,encourage_v_1,F,3,F
opt_q_3_help_v_1_meaning_2452866dc85c_4,q_3_help_v_1_meaning_2452866dc85c,respect,respect_v_1,F,4,F
opt_q_3_help_v_1_context_081de06842e7_1,q_3_help_v_1_context_081de06842e7,帮助,help_v_1,T,1,F
opt_q_3_help_v_1_context_081de06842e7_2,q_3_help_v_1_context_081de06842e7,尊重,respect_v_1,F,2,F
opt_q_3_help_v_1_context_081de06842e7_3,q_3_help_v_1_context_081de06842e7,知道；认识,know_v_1,F,3,F
opt_q_3_help_v_1_context_081de06842e7_4,q_3_help_v_1_context_081de06842e7,鼓励,encourage_v_1,F,4,F
opt_q_3_live_v_1_meaning_80063487f4d7_1,q_3_live_v_1_meaning_80063487f4d7,live,live_v_1,T,1,F
opt_q_3_live_v_1_meaning_80063487f4d7_2,q_3_live_v_1_meaning_80063487f4d7,share,share_v_1,F,2,F
opt_q_3_live_v_1_meaning_80063487f4d7_3,q_3_live_v_1_meaning_80063487f4d7,help,help_v_1,F,3,F
opt_q_3_live_v_1_meaning_80063487f4d7_4,q_3_live_v_1_meaning_80063487f4d7,raise,raise_v_1,F,4,F
opt_q_3_live_v_1_context_91b86994874e_1,q_3_live_v_1_context_91b86994874e,抚养；养育,raise_v_1,F,1,F
opt_q_3_live_v_1_context_91b86994874e_2,q_3_live_v_1_context_91b86994874e,帮助,help_v_1,F,2,F
opt_q_3_live_v_1_context_91b86994874e_3,q_3_live_v_1_context_91b86994874e,居住,live_v_1,T,3,F
opt_q_3_live_v_1_context_91b86994874e_4,q_3_live_v_1_context_91b86994874e,分享；共用,share_v_1,F,4,F
opt_q_3_share_v_1_meaning_5d9fc6f1fac5_1,q_3_share_v_1_meaning_5d9fc6f1fac5,visit,visit_v_1,F,1,F
opt_q_3_share_v_1_meaning_5d9fc6f1fac5_2,q_3_share_v_1_meaning_5d9fc6f1fac5,respect,respect_v_1,F,2,F
opt_q_3_share_v_1_meaning_5d9fc6f1fac5_3,q_3_share_v_1_meaning_5d9fc6f1fac5,disagree,disagree_v_1,F,3,F
opt_q_3_share_v_1_meaning_5d9fc6f1fac5_4,q_3_share_v_1_meaning_5d9fc6f1fac5,share,share_v_1,T,4,F
opt_q_3_share_v_1_context_2d897d2a91da_1,q_3_share_v_1_context_2d897d2a91da,不同意；有分歧,disagree_v_1,F,1,F
opt_q_3_share_v_1_context_2d897d2a91da_2,q_3_share_v_1_context_2d897d2a91da,分享；共用,share_v_1,T,2,F
opt_q_3_share_v_1_context_2d897d2a91da_3,q_3_share_v_1_context_2d897d2a91da,尊重,respect_v_1,F,3,F
opt_q_3_share_v_1_context_2d897d2a91da_4,q_3_share_v_1_context_2d897d2a91da,拜访；看望,visit_v_1,F,4,F
opt_q_3_visit_v_1_meaning_71ee73d4828a_1,q_3_visit_v_1_meaning_71ee73d4828a,communicate,communicate_v_1,F,1,F
opt_q_3_visit_v_1_meaning_71ee73d4828a_2,q_3_visit_v_1_meaning_71ee73d4828a,know,know_v_1,F,2,F
opt_q_3_visit_v_1_meaning_71ee73d4828a_3,q_3_visit_v_1_meaning_71ee73d4828a,visit,visit_v_1,T,3,F
opt_q_3_visit_v_1_meaning_71ee73d4828a_4,q_3_visit_v_1_meaning_71ee73d4828a,share,share_v_1,F,4,F
opt_q_3_visit_v_1_context_c69087169e25_1,q_3_visit_v_1_context_c69087169e25,知道；认识,know_v_1,F,1,F
opt_q_3_visit_v_1_context_c69087169e25_2,q_3_visit_v_1_context_c69087169e25,沟通；交流,communicate_v_1,F,2,F
opt_q_3_visit_v_1_context_c69087169e25_3,q_3_visit_v_1_context_c69087169e25,分享；共用,share_v_1,F,3,F
opt_q_3_visit_v_1_context_c69087169e25_4,q_3_visit_v_1_context_c69087169e25,拜访；看望,visit_v_1,T,4,F
opt_q_3_meet_v_1_meaning_9c3d96bd3cdd_1,q_3_meet_v_1_meaning_9c3d96bd3cdd,meet,meet_v_1,T,1,F
opt_q_3_meet_v_1_meaning_9c3d96bd3cdd_2,q_3_meet_v_1_meaning_9c3d96bd3cdd,remember,remember_v_1,F,2,F
opt_q_3_meet_v_1_meaning_9c3d96bd3cdd_3,q_3_meet_v_1_meaning_9c3d96bd3cdd,support,support_v_1,F,3,F
opt_q_3_meet_v_1_meaning_9c3d96bd3cdd_4,q_3_meet_v_1_meaning_9c3d96bd3cdd,help,help_v_1,F,4,F
opt_q_3_meet_v_1_context_4c8aa3674f17_1,q_3_meet_v_1_context_4c8aa3674f17,支持；帮助,support_v_1,F,1,F
opt_q_3_meet_v_1_context_4c8aa3674f17_2,q_3_meet_v_1_context_4c8aa3674f17,帮助,help_v_1,F,2,F
opt_q_3_meet_v_1_context_4c8aa3674f17_3,q_3_meet_v_1_context_4c8aa3674f17,记得；记住,remember_v_1,F,3,F
opt_q_3_meet_v_1_context_4c8aa3674f17_4,q_3_meet_v_1_context_4c8aa3674f17,见面；遇见,meet_v_1,T,4,F
opt_q_3_relationship_n_1_meaning_fcf494fe4a8b_1,q_3_relationship_n_1_meaning_fcf494fe4a8b,value,value_n_1,F,1,F
opt_q_3_relationship_n_1_meaning_fcf494fe4a8b_2,q_3_relationship_n_1_meaning_fcf494fe4a8b,generation,generation_n_1,F,2,F
opt_q_3_relationship_n_1_meaning_fcf494fe4a8b_3,q_3_relationship_n_1_meaning_fcf494fe4a8b,tradition,tradition_n_1,F,3,F
opt_q_3_relationship_n_1_meaning_fcf494fe4a8b_4,q_3_relationship_n_1_meaning_fcf494fe4a8b,relationship,relationship_n_1,T,4,F
opt_q_3_relationship_n_1_context_d048733a4bbc_1,q_3_relationship_n_1_context_d048733a4bbc,一代人,generation_n_1,F,1,F
opt_q_3_relationship_n_1_context_d048733a4bbc_2,q_3_relationship_n_1_context_d048733a4bbc,价值观；准则,value_n_1,F,2,F
opt_q_3_relationship_n_1_context_d048733a4bbc_3,q_3_relationship_n_1_context_d048733a4bbc,传统,tradition_n_1,F,3,F
opt_q_3_relationship_n_1_context_d048733a4bbc_4,q_3_relationship_n_1_context_d048733a4bbc,关系,relationship_n_1,T,4,F
opt_q_3_remember_v_1_meaning_10242e68b47c_1,q_3_remember_v_1_meaning_10242e68b47c,visit,visit_v_1,F,1,F
opt_q_3_remember_v_1_meaning_10242e68b47c_2,q_3_remember_v_1_meaning_10242e68b47c,communicate,communicate_v_1,F,2,F
opt_q_3_remember_v_1_meaning_10242e68b47c_3,q_3_remember_v_1_meaning_10242e68b47c,support,support_v_1,F,3,F
opt_q_3_remember_v_1_meaning_10242e68b47c_4,q_3_remember_v_1_meaning_10242e68b47c,remember,remember_v_1,T,4,F
opt_q_3_remember_v_1_context_76fcf91bd29e_1,q_3_remember_v_1_context_76fcf91bd29e,拜访；看望,visit_v_1,F,1,F
opt_q_3_remember_v_1_context_76fcf91bd29e_2,q_3_remember_v_1_context_76fcf91bd29e,沟通；交流,communicate_v_1,F,2,F
opt_q_3_remember_v_1_context_76fcf91bd29e_3,q_3_remember_v_1_context_76fcf91bd29e,记得；记住,remember_v_1,T,3,F
opt_q_3_remember_v_1_context_76fcf91bd29e_4,q_3_remember_v_1_context_76fcf91bd29e,支持；帮助,support_v_1,F,4,F
opt_q_3_know_v_1_meaning_a807ae3842dc_1,q_3_know_v_1_meaning_a807ae3842dc,communicate,communicate_v_1,F,1,F
opt_q_3_know_v_1_meaning_a807ae3842dc_2,q_3_know_v_1_meaning_a807ae3842dc,agree,agree_v_1,F,2,F
opt_q_3_know_v_1_meaning_a807ae3842dc_3,q_3_know_v_1_meaning_a807ae3842dc,know,know_v_1,T,3,F
opt_q_3_know_v_1_meaning_a807ae3842dc_4,q_3_know_v_1_meaning_a807ae3842dc,live,live_v_1,F,4,F
opt_q_3_know_v_1_context_beae61894b5b_1,q_3_know_v_1_context_beae61894b5b,同意,agree_v_1,F,1,F
opt_q_3_know_v_1_context_beae61894b5b_2,q_3_know_v_1_context_beae61894b5b,居住,live_v_1,F,2,F
opt_q_3_know_v_1_context_beae61894b5b_3,q_3_know_v_1_context_beae61894b5b,知道；认识,know_v_1,T,3,F
opt_q_3_know_v_1_context_beae61894b5b_4,q_3_know_v_1_context_beae61894b5b,沟通；交流,communicate_v_1,F,4,F
opt_q_3_nice_adj_1_meaning_1ba8ed705669_1,q_3_nice_adj_1_meaning_1ba8ed705669,nice,nice_adj_1,T,1,F
opt_q_3_nice_adj_1_meaning_1ba8ed705669_2,q_3_nice_adj_1_meaning_1ba8ed705669,close,close_adj_1,F,2,F
opt_q_3_nice_adj_1_meaning_1ba8ed705669_3,q_3_nice_adj_1_meaning_1ba8ed705669,similar,similar_adj_1,F,3,F
opt_q_3_nice_adj_1_meaning_1ba8ed705669_4,q_3_nice_adj_1_meaning_1ba8ed705669,responsible,responsible_adj_1,F,4,F
opt_q_3_nice_adj_1_context_1880b516ab60_1,q_3_nice_adj_1_context_1880b516ab60,负责任的,responsible_adj_1,F,1,F
opt_q_3_nice_adj_1_context_1880b516ab60_2,q_3_nice_adj_1_context_1880b516ab60,相似的,similar_adj_1,F,2,F
opt_q_3_nice_adj_1_context_1880b516ab60_3,q_3_nice_adj_1_context_1880b516ab60,友好的；令人愉快的,nice_adj_1,T,3,F
opt_q_3_nice_adj_1_context_1880b516ab60_4,q_3_nice_adj_1_context_1880b516ab60,亲密的；关系密切的,close_adj_1,F,4,F
opt_q_3_kind_adj_1_meaning_d01bfddc6eef_1,q_3_kind_adj_1_meaning_d01bfddc6eef,kind,kind_adj_1,T,1,F
opt_q_3_kind_adj_1_meaning_d01bfddc6eef_2,q_3_kind_adj_1_meaning_d01bfddc6eef,nice,nice_adj_1,F,2,F
opt_q_3_kind_adj_1_meaning_d01bfddc6eef_3,q_3_kind_adj_1_meaning_d01bfddc6eef,active,active_adj_1,F,3,F
opt_q_3_kind_adj_1_meaning_d01bfddc6eef_4,q_3_kind_adj_1_meaning_d01bfddc6eef,different,different_adj_1,F,4,F
opt_q_3_kind_adj_1_context_fc67c5749c44_1,q_3_kind_adj_1_context_fc67c5749c44,善良的；体贴的,kind_adj_1,T,1,F
opt_q_3_kind_adj_1_context_fc67c5749c44_2,q_3_kind_adj_1_context_fc67c5749c44,活跃的；积极的,active_adj_1,F,2,F
opt_q_3_kind_adj_1_context_fc67c5749c44_3,q_3_kind_adj_1_context_fc67c5749c44,不同的,different_adj_1,F,3,F
opt_q_3_kind_adj_1_context_fc67c5749c44_4,q_3_kind_adj_1_context_fc67c5749c44,友好的；令人愉快的,nice_adj_1,F,4,F
opt_q_3_respect_v_1_meaning_9173d32ea56b_1,q_3_respect_v_1_meaning_9173d32ea56b,respect,respect_v_1,T,1,F
opt_q_3_respect_v_1_meaning_9173d32ea56b_2,q_3_respect_v_1_meaning_9173d32ea56b,help,help_v_1,F,2,F
opt_q_3_respect_v_1_meaning_9173d32ea56b_3,q_3_respect_v_1_meaning_9173d32ea56b,visit,visit_v_1,F,3,F
opt_q_3_respect_v_1_meaning_9173d32ea56b_4,q_3_respect_v_1_meaning_9173d32ea56b,encourage,encourage_v_1,F,4,F
opt_q_3_respect_v_1_context_0d60e93dc4a8_1,q_3_respect_v_1_context_0d60e93dc4a8,尊重,respect_v_1,T,1,F
opt_q_3_respect_v_1_context_0d60e93dc4a8_2,q_3_respect_v_1_context_0d60e93dc4a8,鼓励,encourage_v_1,F,2,F
opt_q_3_respect_v_1_context_0d60e93dc4a8_3,q_3_respect_v_1_context_0d60e93dc4a8,帮助,help_v_1,F,3,F
opt_q_3_respect_v_1_context_0d60e93dc4a8_4,q_3_respect_v_1_context_0d60e93dc4a8,拜访；看望,visit_v_1,F,4,F
opt_q_3_culture_n_1_meaning_69ff3b0eadf2_1,q_3_culture_n_1_meaning_69ff3b0eadf2,community,community_n_1,F,1,F
opt_q_3_culture_n_1_meaning_69ff3b0eadf2_2,q_3_culture_n_1_meaning_69ff3b0eadf2,influence,influence_n_1,F,2,F
opt_q_3_culture_n_1_meaning_69ff3b0eadf2_3,q_3_culture_n_1_meaning_69ff3b0eadf2,behavior,behavior_n_1,F,3,F
opt_q_3_culture_n_1_meaning_69ff3b0eadf2_4,q_3_culture_n_1_meaning_69ff3b0eadf2,culture,culture_n_1,T,4,F
opt_q_3_culture_n_1_context_cedeb04b058f_1,q_3_culture_n_1_context_cedeb04b058f,文化,culture_n_1,T,1,F
opt_q_3_culture_n_1_context_cedeb04b058f_2,q_3_culture_n_1_context_cedeb04b058f,行为；举止,behavior_n_1,F,2,F
