question_id,sense_id,level_number,question_type_id,type_code,example_id,prompt_hint,stem,correct_answer,translation_zh,difficulty,expected_time_ms,is_active,generation_version,human_review,review_status,is_context_hint,context_for_multiple_meaning
q_2_elderly_adj_1_context_144d3c93908d,elderly_adj_1,2,2,2,ex_elderly_adj_1_1,根据句子选择目标单词的完整中文释义。,"An elderly woman needed help crossing the street.

句中“elderly”是什么意思？",elderly,一位老年妇女过马路时需要帮助。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_2_elderly_adj_1_spelling_4ecaa03594a2,elderly_adj_1,2,1,1,ex_elderly_adj_1_2,Complete the word using the first-letter hint.,The center provides meals for e______ people.,elderly,该中心为老年人提供餐食。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_elderly_adj_1_cloze_8d1771e89fa7,elderly_adj_1,2,3,3,ex_elderly_adj_1_1,年长的；上了年纪的,An ______ woman needed help crossing the street.,elderly,一位老年妇女过马路时需要帮助。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_pregnant_adj_1_meaning_0350c8e85e95,pregnant_adj_1,2,2,2,,Choose the word that matches the meaning.,having a baby or young animal developing inside her/its body,pregnant,怀孕的,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_pregnant_adj_1_context_704198a267b9,pregnant_adj_1,2,2,2,ex_pregnant_adj_1_1,根据句子选择目标单词的完整中文释义。,"The pregnant woman attended a medical checkup.

句中“pregnant”是什么意思？",pregnant,那位孕妇参加了产检。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_2_pregnant_adj_1_spelling_65b5986fc52a,pregnant_adj_1,2,1,1,ex_pregnant_adj_1_2,Complete the word using the first-letter hint.,She was six months p_______ at the time.,pregnant,她当时怀孕六个月。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_pregnant_adj_1_cloze_641df487cda1,pregnant_adj_1,2,3,3,ex_pregnant_adj_1_1,怀孕的,The ______ woman attended a medical checkup.,pregnant,那位孕妇参加了产检。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_beard_n_1_meaning_633a0e713fbf,beard_n_1,2,2,2,,Choose the word that matches the meaning.,the hair growing on the lower part of a man's face,beard,胡须；胡子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_beard_n_1_context_6b5a1456249b,beard_n_1,2,2,2,ex_beard_n_1_1,根据句子选择目标单词的完整中文释义。,"He grew a beard during the winter.

句中“beard”是什么意思？",beard,他冬天留起了胡子。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_2_beard_n_1_spelling_710a3c23af16,beard_n_1,2,1,1,ex_beard_n_1_2,Complete the word using the first-letter hint.,His b____ is short and gray.,beard,他的胡子又短又灰。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_beard_n_1_cloze_200123d8bb29,beard_n_1,2,3,3,ex_beard_n_1_1,胡须；胡子,He grew a ______ during the winter.,beard,他冬天留起了胡子。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_slim_adj_1_meaning_cd9373ab2a97,slim_adj_1,2,2,2,,Choose the word that matches the meaning.,thin in an attractive or healthy-looking way,slim,苗条的,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_slim_adj_1_context_c7abe131805e,slim_adj_1,2,2,2,ex_slim_adj_1_1,根据句子选择目标单词的完整中文释义。,"She is slim because she exercises regularly.

句中“slim”是什么意思？",slim,她经常运动，所以身材苗条。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_2_slim_adj_1_spelling_fbf3a990adf8,slim_adj_1,2,1,1,ex_slim_adj_1_2,Complete the word using the first-letter hint.,The s___ athlete runs every morning.,slim,那位身材苗条的运动员每天早上跑步。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_2_slim_adj_1_cloze_4330956cf8fb,slim_adj_1,2,3,3,ex_slim_adj_1_1,苗条的,She is ______ because she exercises regularly.,slim,她经常运动，所以身材苗条。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_care_v_1_meaning_fe0e6599d8c2,care_v_1,3,2,2,,Choose the word that matches the meaning.,to feel that something is important and worth worrying about,care,关心；在意,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_care_v_1_context_4a89aa49dc85,care_v_1,3,2,2,ex_care_v_1_1,根据句子选择目标单词的完整中文释义。,"Good parents care about their children's feelings.

句中“care”是什么意思？",care,好父母关心孩子的感受。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_care_v_1_spelling_4e120dacd13d,care_v_1,3,1,1,ex_care_v_1_2,Complete the word using the first-letter hint.,I c___ about the health of my family.,care,我关心家人的健康。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_care_v_1_cloze_08b5df4ec531,care_v_1,3,3,3,ex_care_v_1_1,关心；在意,Good parents ______ about their children's feelings.,care,好父母关心孩子的感受。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_support_v_1_meaning_13a40af53c0c,support_v_1,3,2,2,,Choose the word that matches the meaning.,"to help someone emotionally, practically, or financially",support,支持；帮助,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_support_v_1_context_92a4f46e198e,support_v_1,3,2,2,ex_support_v_1_1,根据句子选择目标单词的完整中文释义。,"Family members support one another during difficult times.

句中“support”是什么意思？",support,家人在困难时期互相支持。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_support_v_1_spelling_f582782eb630,support_v_1,3,1,1,ex_support_v_1_2,Complete the word using the first-letter hint.,Her parents s______ her decision to study abroad.,support,她父母支持她出国留学的决定。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_support_v_1_cloze_dec372e25d87,support_v_1,3,3,3,ex_support_v_1_1,支持；帮助,Family members ______ one another during difficult times.,support,家人在困难时期互相支持。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_love_v_1_meaning_7f7a3b3721ae,love_v_1,3,2,2,,Choose the word that matches the meaning.,to have very strong feelings of liking and caring for somebody,love,爱；喜爱,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_love_v_1_context_d4b3b001b7ee,love_v_1,3,2,2,ex_love_v_1_1,根据句子选择目标单词的完整中文释义。,"Parents love their children deeply.

句中“love”是什么意思？",love,父母深爱自己的孩子。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_love_v_1_spelling_c6d70bfc88fb,love_v_1,3,1,1,ex_love_v_1_2,Complete the word using the first-letter hint.,I l___ spending time with my family.,love,我喜欢和家人共度时光。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_love_v_1_cloze_5fb534722388,love_v_1,3,3,3,ex_love_v_1_1,爱；喜爱,Parents ______ their children deeply.,love,父母深爱自己的孩子。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_help_v_1_meaning_2452866dc85c,help_v_1,3,2,2,,Choose the word that matches the meaning.,to make it easier or possible for somebody to do something by doing something for them or by giving them something that they need,help,帮助,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_help_v_1_context_081de06842e7,help_v_1,3,2,2,ex_help_v_1_1,根据句子选择目标单词的完整中文释义。,"Older children help with the housework.

句中“help”是什么意思？",help,大一点的孩子帮忙做家务。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_help_v_1_spelling_3b17e3049e3d,help_v_1,3,1,1,ex_help_v_1_2,Complete the word using the first-letter hint.,Please h___ your grandmother carry the bag.,help,请帮奶奶提这个袋子。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_help_v_1_cloze_ee1a70970e77,help_v_1,3,3,3,ex_help_v_1_1,帮助,Older children ______ with the housework.,help,大一点的孩子帮忙做家务。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_live_v_1_meaning_80063487f4d7,live_v_1,3,2,2,,Choose the word that matches the meaning.,to have your home in a particular place,live,居住,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_live_v_1_context_91b86994874e,live_v_1,3,2,2,ex_live_v_1_1,根据句子选择目标单词的完整中文释义。,"My grandparents live in a quiet town.

句中“live”是什么意思？",live,我的祖父母住在一个安静的小镇。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_live_v_1_spelling_9437f3ee34c0,live_v_1,3,1,1,ex_live_v_1_2,Complete the word using the first-letter hint.,We l___ near the city center.,live,我们住在市中心附近。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_live_v_1_cloze_eb9de48c851d,live_v_1,3,3,3,ex_live_v_1_1,居住,My grandparents ______ in a quiet town.,live,我的祖父母住在一个安静的小镇。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_share_v_1_meaning_5d9fc6f1fac5,share_v_1,3,2,2,,Choose the word that matches the meaning.,"to have, use or experience something at the same time as somebody else",share,分享；共用,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_share_v_1_context_2d897d2a91da,share_v_1,3,2,2,ex_share_v_1_1,根据句子选择目标单词的完整中文释义。,"The sisters share a bedroom.

句中“share”是什么意思？",share,姐妹俩共用一间卧室。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_share_v_1_spelling_b786ea863b02,share_v_1,3,1,1,ex_share_v_1_2,Complete the word using the first-letter hint.,We s____ family news during dinner.,share,我们吃晚饭时分享家庭近况。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_share_v_1_cloze_967e942b07a0,share_v_1,3,3,3,ex_share_v_1_1,分享；共用,The sisters ______ a bedroom.,share,姐妹俩共用一间卧室。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_visit_v_1_meaning_71ee73d4828a,visit_v_1,3,2,2,,Choose the word that matches the meaning.,to go to see a person or a place for a period of time,visit,拜访；看望,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_visit_v_1_context_c69087169e25,visit_v_1,3,2,2,ex_visit_v_1_1,根据句子选择目标单词的完整中文释义。,"We visit our relatives during the holidays.

句中“visit”是什么意思？",visit,我们假期去看望亲戚。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_visit_v_1_spelling_9e516c75a980,visit_v_1,3,1,1,ex_visit_v_1_2,Complete the word using the first-letter hint.,She plans to v____ her aunt next weekend.,visit,她计划下周末去看望姨妈。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_visit_v_1_cloze_7cfab6f627c4,visit_v_1,3,3,3,ex_visit_v_1_1,拜访；看望,We ______ our relatives during the holidays.,visit,我们假期去看望亲戚。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_meet_v_1_meaning_9c3d96bd3cdd,meet_v_1,3,2,2,,Choose the word that matches the meaning.,"to come together with someone, either by plan or by chance",meet,见面；遇见,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_meet_v_1_context_4c8aa3674f17,meet_v_1,3,2,2,ex_meet_v_1_1,根据句子选择目标单词的完整中文释义。,"Our family will meet at the restaurant tonight.

句中“meet”是什么意思？",meet,我们全家今晚将在餐馆见面。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_meet_v_1_spelling_e5646c117fa0,meet_v_1,3,1,1,ex_meet_v_1_2,Complete the word using the first-letter hint.,I often m___ my neighbor near the bus stop.,meet,我经常在公交车站附近遇到邻居。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_meet_v_1_cloze_2992a9a50451,meet_v_1,3,3,3,ex_meet_v_1_1,见面；遇见,Our family will ______ at the restaurant tonight.,meet,我们全家今晚将在餐馆见面。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_relationship_n_1_meaning_fcf494fe4a8b,relationship_n_1,3,2,2,,Choose the word that matches the meaning.,"the way in which two people, groups or countries behave towards each other or deal with each other",relationship,关系,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_relationship_n_1_context_d048733a4bbc,relationship_n_1,3,2,2,ex_relationship_n_1_1,根据句子选择目标单词的完整中文释义。,"Trust builds a strong relationship.

句中“relationship”是什么意思？",relationship,信任能建立牢固的关系。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_relationship_n_1_spelling_5c7b73b3e5b7,relationship_n_1,3,1,1,ex_relationship_n_1_2,Complete the word using the first-letter hint.,She has a close r___________ with her sister.,relationship,她和姐姐关系亲密。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_relationship_n_1_cloze_4a4466d2d9ba,relationship_n_1,3,3,3,ex_relationship_n_1_1,关系,Trust builds a strong ______.,relationship,信任能建立牢固的关系。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_remember_v_1_meaning_10242e68b47c,remember_v_1,3,2,2,,Choose the word that matches the meaning.,"to have or keep an image in your memory of an event, a person, a place, etc. from the past",remember,记得；记住,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_remember_v_1_context_76fcf91bd29e,remember_v_1,3,2,2,ex_remember_v_1_1,根据句子选择目标单词的完整中文释义。,"Remember to call your parents tonight.

句中“remember”是什么意思？",remember,记得今晚给父母打电话。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_remember_v_1_spelling_09b646e91846,remember_v_1,3,1,1,ex_remember_v_1_2,Complete the word using the first-letter hint.,I r_______ my grandfather's kind voice.,remember,我记得祖父亲切的声音。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_remember_v_1_cloze_60c7ccf86a42,remember_v_1,3,3,3,ex_remember_v_1_1,记得；记住,______ to call your parents tonight.,remember,记得今晚给父母打电话。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_know_v_1_meaning_a807ae3842dc,know_v_1,3,2,2,,Choose the word that matches the meaning.,to have information in your mind as a result of experience or because you have learned or been told it,know,知道；认识,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_know_v_1_context_beae61894b5b,know_v_1,3,2,2,ex_know_v_1_1,根据句子选择目标单词的完整中文释义。,"I know everyone in my family well.

句中“know”是什么意思？",know,我很了解家里的每个人。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_know_v_1_spelling_dc62955d824e,know_v_1,3,1,1,ex_know_v_1_2,Complete the word using the first-letter hint.,Do you k___ the woman at the door?,know,你认识门口的那位女士吗？,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_know_v_1_cloze_1cf993bac07c,know_v_1,3,3,3,ex_know_v_1_1,知道；认识,I ______ everyone in my family well.,know,我很了解家里的每个人。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_nice_adj_1_meaning_1ba8ed705669,nice_adj_1,3,2,2,,Choose the word that matches the meaning.,pleasant or attractive,nice,友好的；令人愉快的,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_nice_adj_1_context_1880b516ab60,nice_adj_1,3,2,2,ex_nice_adj_1_1,根据句子选择目标单词的完整中文释义。,"Our new neighbor is very nice.

句中“nice”是什么意思？",nice,我们的新邻居非常友好。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_nice_adj_1_spelling_305f16467a0f,nice_adj_1,3,1,1,ex_nice_adj_1_2,Complete the word using the first-letter hint.,We had a n___ family dinner together.,nice,我们一起吃了一顿愉快的家庭晚餐。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_nice_adj_1_cloze_cb17cddd9b23,nice_adj_1,3,3,3,ex_nice_adj_1_1,友好的；令人愉快的,Our new neighbor is very ______.,nice,我们的新邻居非常友好。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_kind_adj_1_meaning_d01bfddc6eef,kind_adj_1,3,2,2,,Choose the word that matches the meaning.,"caring about others; gentle, friendly and generous",kind,善良的；体贴的,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_kind_adj_1_context_fc67c5749c44,kind_adj_1,3,2,2,ex_kind_adj_1_1,根据句子选择目标单词的完整中文释义。,"It was kind of her to help the child.

句中“kind”是什么意思？",kind,她帮助那个孩子，真是善良。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_kind_adj_1_spelling_c4227665521c,kind_adj_1,3,1,1,ex_kind_adj_1_2,Complete the word using the first-letter hint.,Be k___ to elderly family members.,kind,要善待年长的家人。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_kind_adj_1_cloze_c82bda4099fd,kind_adj_1,3,3,3,ex_kind_adj_1_1,善良的；体贴的,It was ______ of her to help the child.,kind,她帮助那个孩子，真是善良。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_respect_v_1_meaning_9173d32ea56b,respect_v_1,3,2,2,,Choose the word that matches the meaning.,to have a very good opinion of somebody/something; to admire somebody/something,respect,尊重,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_respect_v_1_context_0d60e93dc4a8,respect_v_1,3,2,2,ex_respect_v_1_1,根据句子选择目标单词的完整中文释义。,"Children should respect other people's feelings.

句中“respect”是什么意思？",respect,孩子应该尊重他人的感受。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_respect_v_1_spelling_dd6082e6cbaf,respect_v_1,3,1,1,ex_respect_v_1_2,Complete the word using the first-letter hint.,I r______ my grandmother for her honesty.,respect,我敬重祖母的诚实。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_respect_v_1_cloze_6120e833a9e6,respect_v_1,3,3,3,ex_respect_v_1_1,尊重,Children should ______ other people's feelings.,respect,孩子应该尊重他人的感受。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_culture_n_1_meaning_69ff3b0eadf2,culture_n_1,3,2,2,,Choose the word that matches the meaning.,"the customs and beliefs, art, way of life and social organization of a particular country or group",culture,文化,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_culture_n_1_context_cedeb04b058f,culture_n_1,3,2,2,ex_culture_n_1_1,根据句子选择目标单词的完整中文释义。,"Food is an important part of family culture.

句中“culture”是什么意思？",culture,食物是家庭文化的重要组成部分。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_3_culture_n_1_spelling_01e501c5638c,culture_n_1,3,1,1,ex_culture_n_1_2,Complete the word using the first-letter hint.,Every c______ has different family traditions.,culture,每种文化都有不同的家庭传统。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_3_culture_n_1_cloze_e843d9f86dc2,culture_n_1,3,3,3,ex_culture_n_1_1,文化,Food is an important part of family ______.,culture,食物是家庭文化的重要组成部分。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
